0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,23,23,23,23,23,23,23,23,23,23,36,36,36,36,36,36,36,36,36,36,57,57,57,57,57,57,57,57,57,57,90,90,90,90,90,90,90,90,90,90
0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,0,23,23,23,23,23,23,23,23,23,0,36,36,36,36,36,36,36,36,36,0,57,57,57,57,57,57,57,57,57,0,90,90,90,90,90,90,90,90,90
0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,0,0,23,23,23,23,23,23,23,23,0,0,36,36,36,36,36,36,36,36,0,0,57,57,57,57,57,57,57,57,0,0,90,90,90,90,90,90,90,90
0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,0,0,0,23,23,23,23,23,23,23,0,0,0,36,36,36,36,36,36,36,0,0,0,57,57,57,57,57,57,57,0,0,0,90,90,90,90,90,90,90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,0,0,0,0,23,23,23,23,23,23,0,0,0,0,36,36,36,36,36,36,0,0,0,0,57,57,57,57,57,57,0,0,0,0,90,90,90,90,90,90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,0,0,0,0,0,23,23,23,23,23,0,0,0,0,0,36,36,36,36,36,0,0,0,0,0,57,57,57,57,57,0,0,0,0,0,90,90,90,90,90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0,0,0,0,23,23,23,23,0,0,0,0,0,0,36,36,36,36,0,0,0,0,0,0,57,57,57,57,0,0,0,0,0,0,90,90,90,90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,0,0,0,23,23,23,0,0,0,0,0,0,0,36,36,36,0,0,0,0,0,0,0,57,57,57,0,0,0,0,0,0,0,90,90,90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,90,90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,22,22,22,22,22,22,22,22,22,22,43,43,43,43,43,43,43,43,43,43,76,76,76,76,76,76,76,76,76,76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,0,22,22,22,22,22,22,22,22,22,0,43,43,43,43,43,43,43,43,43,0,76,76,76,76,76,76,76,76,76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,22,22,22,22,22,22,22,22,0,0,43,43,43,43,43,43,43,43,0,0,76,76,76,76,76,76,76,76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,0,0,22,22,22,22,22,22,22,0,0,0,43,43,43,43,43,43,43,0,0,0,76,76,76,76,76,76,76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,0,0,0,0,22,22,22,22,22,22,0,0,0,0,43,43,43,43,43,43,0,0,0,0,76,76,76,76,76,76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0,22,22,22,22,22,0,0,0,0,0,43,43,43,43,43,0,0,0,0,0,76,76,76,76,76
