0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,15,15,15,15,15,15,15,15,15,15,24,24,24,24,24,24,24,24,24,24,38,38,38,38,38,38,38,38,38,38,60,60,60,60,60,60,60,60,60,60
0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,0,15,15,15,15,15,15,15,15,15,0,24,24,24,24,24,24,24,24,24,0,38,38,38,38,38,38,38,38,38,0,60,60,60,60,60,60,60,60,60
0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,15,15,15,15,15,15,15,15,0,0,24,24,24,24,24,24,24,24,0,0,38,38,38,38,38,38,38,38,0,0,60,60,60,60,60,60,60,60
0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,0,0,15,15,15,15,15,15,15,0,0,0,24,24,24,24,24,24,24,0,0,0,38,38,38,38,38,38,38,0,0,0,60,60,60,60,60,60,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,0,0,0,0,15,15,15,15,15,15,0,0,0,0,24,24,24,24,24,24,0,0,0,0,38,38,38,38,38,38,0,0,0,0,60,60,60,60,60,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0,15,15,15,15,15,0,0,0,0,0,24,24,24,24,24,0,0,0,0,0,38,38,38,38,38,0,0,0,0,0,60,60,60,60,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,15,15,15,15,0,0,0,0,0,0,24,24,24,24,0,0,0,0,0,0,38,38,38,38,0,0,0,0,0,0,60,60,60,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,38,38,38,0,0,0,0,0,0,0,60,60,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,60
